DESCR,ID_NODE,ID_PARENT,ORD,ID_TREE,TAG,DESCR
SHAH CDS,63462,63431,6,332,TE-3121-52/53,MAIN MOTOR BEARING TEMPERATURE HIGH HIGH (2oo2)
SHAH CDS,63463,63462,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63464,63462,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63465,63462,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63466,63462,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63467,63431,7,332,VT-3121-20/21,COMPRESSOR FRAME VIBRATION HIGH HIGH (2oo2)
SHAH CDS,63468,63467,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63469,63467,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63470,63467,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63471,63467,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63472,63431,8,332,VT-3121-22/23,MOTOR FRAME VIBRATION HIGH HIGH (2oo2)
SHAH CDS,63473,63472,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63474,63472,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63475,63472,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63476,63472,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63477,63431,9,332,PIT-3121-33,LUBRICATOR OIL PRESSURE LOW LOW
SHAH CDS,63478,63477,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63479,63477,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63480,63477,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63481,63477,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63482,63431,10,332,ZT-3121-21,1st STAGE ROD DROP HIGH HIGH
SHAH CDS,63483,63482,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63484,63482,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63485,63482,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63486,63482,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63487,63431,11,332,ZT-3122-21,2nd STAGE ROD DROP HIGH HIGH
SHAH CDS,63488,63487,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63489,63487,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63490,63487,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63491,63487,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63492,63431,12,332,ZT-3123-21,3rd STAGE ROD DROP HIGH HIGH
SHAH CDS,63493,63492,0,332,2901XL3121_27,ACTIVATE - TRAIN 2 ESD FROM UCP
SHAH CDS,63494,63492,1,332,PPXI-3121-04,TRIP - LUBRICATOR MOTOR
SHAH CDS,63495,63492,2,332,EEXI-3121-03,TRIP - LUBRICATOR HEATER
SHAH CDS,63496,63492,3,332,XL-3121-25,TRIP - COMPRESSOR MOTOR TRAIN 2
SHAH CDS,63497,62266,8,332,GLYCOL REGENERATION UNIT U-2801 ESD,
SHAH CDS,63498,63497,0,332,CONT001,GRU ESD
SHAH CDS,63499,63498,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63500,63498,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63501,63498,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63502,63498,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63503,63498,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63504,63498,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63505,63498,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63506,63498,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63507,63498,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63508,63498,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63509,63498,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63510,63498,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63511,63498,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63512,63498,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63513,63498,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63514,63498,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63515,63498,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63516,63498,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63517,63498,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63518,63498,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63519,63498,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63520,63498,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63521,63497,1,332,HS-9928-01,MANUAL PB CR FOR GR DEPRESURIZATION
SHAH CDS,63522,63521,0,332,BDV-2801-03,OPEN - FLASH DRUM BLOWDOWN VALVE
SHAH CDS,63523,63521,1,332,BDV-2801-07,OPEN - BLOWDOWN VALVE FOR OVERHEAD SEPARATOR
SHAH CDS,63524,63497,2,332,HS-9928-02,MANUAL PB  IN FIELD FOR GR DEPRESURIZATION
SHAH CDS,63525,63524,0,332,BDV-2801-03,OPEN - FLASH DRUM BLOWDOWN VALVE
SHAH CDS,63526,63524,1,332,BDV-2801-07,OPEN - BLOWDOWN VALVE FOR OVERHEAD SEPARATOR
SHAH CDS,63527,63497,3,332,INTER _ESDGRU_715,CONFIRMED FLAMABLE  GAS DETECTION IN REGENERATION UNIT
SHAH CDS,63528,63527,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63529,63527,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63530,63527,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63531,63527,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63532,63527,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63533,63527,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63534,63527,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63535,63527,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63536,63527,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63537,63527,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63538,63527,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63539,63527,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63540,63527,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63541,63527,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63542,63527,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63543,63527,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63544,63527,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63545,63527,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63546,63527,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63547,63527,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63548,63527,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63549,63527,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63550,63497,4,332,LSDL-2801-03,REBOILER LEVEL LOW LOW
SHAH CDS,63551,63550,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63552,63550,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63553,63550,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63554,63550,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63555,63550,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63556,63550,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63557,63550,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63558,63550,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63559,63550,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63560,63550,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63561,63550,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63562,63550,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63563,63550,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63564,63550,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63565,63550,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63566,63550,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63567,63550,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63568,63550,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63569,63550,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63570,63550,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63571,63550,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63572,63550,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63573,63550,22,332,SDV-2801-01,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-1
SHAH CDS,63574,63550,23,332,SDV-2801-02,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-2
SHAH CDS,63575,63550,24,332,PM-2801-04,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63576,63550,25,332,PM-2801-05,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63577,63497,5,332,TSDH-2801-06,HEATER TUBE SHEET TEMP HIGH HIGH
SHAH CDS,63578,63577,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63579,63577,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63580,63577,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63581,63577,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63582,63577,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63583,63577,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63584,63577,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63585,63577,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63586,63577,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63587,63577,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63588,63577,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63589,63577,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63590,63577,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63591,63577,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63592,63577,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63593,63577,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63594,63577,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63595,63577,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63596,63577,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63597,63577,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63598,63577,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63599,63577,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63600,63577,22,332,SDV-2801-01,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-1
SHAH CDS,63601,63577,23,332,SDV-2801-02,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-2
SHAH CDS,63602,63577,24,332,PM-2801-04,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63603,63577,25,332,PM-2801-05,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63604,63497,6,332,TSDH-2801-05,HEATER ELEMENT TEMP HIGH HIGH
SHAH CDS,63605,63604,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63606,63604,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63607,63604,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63608,63604,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63609,63604,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63610,63604,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63611,63604,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63612,63604,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63613,63604,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63614,63604,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63615,63604,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63616,63604,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63617,63604,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63618,63604,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63619,63604,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63620,63604,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63621,63604,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63622,63604,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63623,63604,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63624,63604,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63625,63604,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63626,63604,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63627,63604,22,332,SDV-2801-01,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-1
SHAH CDS,63628,63604,23,332,SDV-2801-02,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-2
SHAH CDS,63629,63604,24,332,PM-2801-04,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63630,63604,25,332,PM-2801-05,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63631,63497,7,332,TSDH-2801-16,REBOILER TEMP HIGH HIGH
SHAH CDS,63632,63631,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63633,63631,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63634,63631,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63635,63631,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63636,63631,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63637,63631,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63638,63631,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63639,63631,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63640,63631,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63641,63631,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63642,63631,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63643,63631,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63644,63631,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63645,63631,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63646,63631,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63647,63631,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63648,63631,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63649,63631,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63650,63631,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63651,63631,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63652,63631,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63653,63631,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63654,63631,22,332,SDV-2801-01,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-1
SHAH CDS,63655,63631,23,332,SDV-2801-02,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-2
SHAH CDS,63656,63631,24,332,PM-2801-04,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63657,63631,25,332,PM-2801-05,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63658,63497,8,332,LSDL-2801-18,FLASH DRUM CONDENSATE LOW LOW
SHAH CDS,63659,63658,0,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63660,63497,9,332,LSDH-2801-06,FLASH DRUM CONDENSATE HIGH HIGH
SHAH CDS,63661,63660,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63662,63660,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63663,63660,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63664,63660,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63665,63660,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63666,63660,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63667,63660,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63668,63660,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63669,63660,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63670,63660,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63671,63660,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63672,63660,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63673,63660,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63674,63660,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63675,63660,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63676,63660,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63677,63660,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63678,63660,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63679,63660,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63680,63660,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63681,63660,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63682,63660,21,332,SDV-2801-11,CLOSE - OVERHEAD CONDENSATE TO PROCESS DRAIN DRUM
SHAH CDS,63683,63660,22,332,SDV-2801-01,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-1
SHAH CDS,63684,63660,23,332,SDV-2801-02,CLOSE - STRIPPING GAS FROM CONTACTOR OUTLET TRAIN-2
SHAH CDS,63685,63660,24,332,PM-2801-04,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63686,63660,25,332,PM-2801-05,TRIP - GLYCOL MAKEUP PUMP
SHAH CDS,63687,63497,10,332,LSDH-2801-09,FLASH DRUM GLYCOL HIGH HIGH
SHAH CDS,63688,63687,0,332,INTER_ESDGRU_812,ACTIVATE - GRU TRIPPED
SHAH CDS,63689,63687,1,332,EM-2801-01,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63690,63687,2,332,EM-2801-02,TRIP - LEAN GLYCOL COOLER TRAIN 1
SHAH CDS,63691,63687,3,332,EM-2801-03,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63692,63687,4,332,EM-2801-04,TRIP - LEAN GLYCOL COOLER TRAIN 2
SHAH CDS,63693,63687,5,332,EM-2801-05,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63694,63687,6,332,EM-2801-06,TRIP - OVERHEAD CONDENSER MOTOR
SHAH CDS,63695,63687,7,332,SDV-2801-05,CLOSE - CONDENSATE FROM GLYCOL FLASH DRUM TO CLOSED DRAIN HEADER
SHAH CDS,63696,63687,8,332,PM-2801-07,TRIP - CONDENSATE  PUMP  
SHAH CDS,63697,63687,9,332,PM-2801-08,TRIP - CONDENSATE  PUMP  
SHAH CDS,63698,63687,10,332,H-2801-01,TRIP - GLYCOL REBOILER HEATING BUNDLE 
SHAH CDS,63699,63687,11,332,SDV-2801-04,CLOSE - GLYCOL OUTLET FROM GLYCOL FLASH DRUM TO FILTER
SHAH CDS,63700,63687,12,332,PM-2801-01,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 1
SHAH CDS,63701,63687,13,332,PM-2801-03,TRIP - GLYCOL CIRCULATION PUMP FOR TRAIN 2
SHAH CDS,63702,63687,14,332,PM-2801-02,TRIP - COMMON STANDBY GLYCOL CIRCULATION PUMP 
SHAH CDS,63703,63687,15,332,SDV-2801-06,CLOSE - OVERHEAD CONDENSER VAPOUR TO VAPOUR RECOVERY COMPRESSOR
SHAH CDS,63704,63687,16,332,PM-2801-09,TRIP - ANTIFOAM INJECTION  PUMP
SHAH CDS,63705,63687,17,332,PM-2801-10,TRIP - ANTIFOAM INJECTION PUMP
SHAH CDS,63706,63687,18,332,PM-2801-11,TRIP - Ph NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63707,63687,19,332,PM-2801-12,TRIP - PH NEUTRALIZER CUM CORROSION INHIBITOR INJECTION  PUMP
SHAH CDS,63708,63687,20,332,SDV-2801-12,CLOSE - GLYCOL FLASH DRUM VAPOUR TO VAPOUR RECOVERY COMPRESSOR
